caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
820679,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1446163,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,122,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2357250,5,3,1,0,0,1,4,2,2,2,0,5,0,2,2,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,4,1,2,3,0,2,0,2,2,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,9,1,0
860980,2,3,1,0,4,1,5,2,2,2,0,1,3,1,1,1,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,4,1,2,3,0,2,4,1,1,4,2,9,0,0,2,1,0,2,52,0,2,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
2397675,7,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,2,2,2,0,0,2,0,2,0,0,0,0,0,0,0,6,0,3,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,11,5,1
544469,5,1,2,0,0,7,0,2,2,0,0,2,0,5,5,0,2,0,0,1,0,0,0,0,8,0,2,0,0,0,11,4,1,2,3,0,2,0,2,1,4,3,1,0,0,0,1,0,3,23,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0,11,1,0
114926,5,1,1,0,0,1,1,2,2,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,5,0,2,0,0,0,1,2,2,2,6,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,11,1,2
667314,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,4,0,6,0,221,0,0,0,0,10,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,4,0,0
1422815,5,1,2,0,0,1,4,2,2,0,0,0,0,3,5,0,3,0,0,1,0,0,0,0,4,0,2,0,2,0,1,2,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,4,4,1,0,0,0,0,0,5,1,1,1,1,0,13,1,1
163406,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
441826,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,221,0,0,1,0,23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2219592,5,0,1,0,0,1,2,2,2,0,1,0,0,3,3,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,2,1,2,5,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,7,1,0,0,0,0,0,5,0,2,1,1,0,6,1,1
1751056,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
972123,4,1,1,0,0,5,2,2,2,0,0,3,0,4,4,0,2,0,0,0,0,0,0,0,11,0,2,0,0,1,1,1,2,2,1,0,2,0,2,1,3,3,1,0,0,1,4,0,3,23,0,1,4,1,1,1,0,0,0,4,1,2,1,1,0,14,1,2
2033658,5,1,1,0,0,7,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,4,2,2,1,0,2,0,2,1,2,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,11,4,0
1842310,6,1,2,0,0,1,1,2,2,0,0,3,0,3,4,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,4,3,1,0,0,1,1,0,3,23,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,11,1,0
1945851,4,1,1,0,0,1,3,2,2,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
531076,6,2,1,0,0,0,0,2,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,1,2,0,0,2,0,1,0,2,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,5,7,0
1169435,5,1,1,0,0,1,2,2,2,0,0,4,0,3,4,0,1,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,2,2,6,0,2,0,2,1,2,2,0,0,0,1,1,0,2,10,0,4,0,1,0,1,0,0,0,2,0,2,1,1,0,7,1,0
139965,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,6,0,211,0,0,0,0,10,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
1506120,4,1,2,0,0,1,0,2,2,2,0,3,0,3,0,0,1,0,0,0,0,0,0,0,9,0,1,2,0,0,0,4,2,2,1,0,2,0,2,1,2,2,1,0,0,0,6,0,2,24,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,10,2,0
155280,4,11,1,0,0,1,3,2,2,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,6,0,2,0,0,0,1,4,1,2,5,0,2,0,2,0,0,2,1,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
1069555,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,1,0,2,1,0,0,0,0,0,0,6,0,2,10,0,3,0,1,0,0,0,0,3,0,0,0,2,2,0,5,6,0
58692,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1027016,3,0,1,0,0,3,5,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,2,2,3,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
844195,3,1,1,0,0,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,3,0,1,0,0,0,6,0,0,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,1,0
1464664,5,1,2,0,0,1,3,2,2,0,0,3,0,2,2,0,3,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,2,4,1,0,0,1,1,0,4,24,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,16,1,0
163189,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654790,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1474223,3,11,1,0,0,1,2,2,2,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,6,0,2,0,2,1,4,2,0,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
2457348,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1342326,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866605,4,11,1,0,0,1,2,2,2,0,0,4,0,3,4,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
749761,6,1,2,0,0,3,5,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,1,0,10,1,2,0,0,0,1,2,1,2,3,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,8,1,0,0,0,0,0,3,0,2,1,1,0,8,1,1
462615,7,11,1,0,0,7,4,2,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,8,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,5,21,0,1,10,1,0,0,0,0,0,2,0,1,1,1,1,11,1,1
1529181,3,1,1,0,0,1,2,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,4,0,0,0,2,1,0,4,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
415575,4,1,1,0,0,1,3,2,2,0,0,0,0,5,5,0,2,0,0,1,0,0,0,0,7,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
468739,6,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,4,1,2,0,0,0,1,2,1,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,8,1,0,0,0,0,0,5,0,2,1,1,0,11,1,1
1784897,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
809101,6,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
223436,5,1,1,0,0,2,3,2,2,0,0,4,0,1,1,0,1,0,1,1,1,0,0,0,9,0,2,0,1,0,1,4,1,2,3,0,2,0,2,0,2,2,0,0,0,1,1,0,2,22,0,3,0,1,0,1,0,0,0,3,0,2,1,1,0,11,1,0
1614395,6,1,1,0,0,7,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,8,1,2,2,2,0,0,2,2,2,5,0,2,0,2,1,0,3,10,0,0,0,6,0,3,23,0,4,8,3,0,0,0,0,3,0,0,1,1,2,0,11,2,1
1088728,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2125687,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,221,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
335848,7,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,10,6,0
2188310,3,11,1,0,0,3,4,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,1,3,1,2,2,0,2,0,2,0,4,2,2,0,0,1,1,0,2,22,0,6,0,1,0,1,0,0,0,3,0,1,1,1,0,10,1,0
346056,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,211,0,0,1,0,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34672,3,11,1,0,0,1,0,2,2,3,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4,0,1,2,0,0,0,4,2,2,2,0,2,0,2,1,0,3,0,0,0,0,6,0,3,23,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,11,1,0
1507946,4,1,1,0,0,1,3,2,2,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,5,0,2,0,2,0,0,3,0,0,0,1,1,0,3,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,5,1,0
1136243,5,11,1,0,0,1,2,2,2,0,0,5,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,2,0,2,4,2,2,2,0,2,0,1,1,1,2,0,0,0,0,1,0,2,10,0,4,0,1,0,1,0,0,0,5,0,1,1,0,0,10,1,0
1003061,4,11,1,0,0,1,3,2,2,0,0,4,0,3,2,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,1,4,1,2,4,0,2,0,1,2,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,6,1,0
2322108,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1700591,5,0,1,0,0,1,5,2,2,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,4,0,2,0,2,0,1,2,2,2,6,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,4,4,1,0,0,0,0,0,5,1,2,1,1,0,10,1,1
1321820,2,1,2,0,0,7,5,2,2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,2,2,0,111,1,1,1,2,10,1,6,0,2,0,1,0,0,0,3,0,1,1,1,0,8,1,0
884099,3,0,1,0,0,1,2,2,2,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,2,2,6,0,2,0,2,0,4,3,10,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
776724,3,0,1,0,3,1,3,2,2,1,0,0,3,3,3,2,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,4,2,2,2,0,2,4,2,1,0,3,4,0,0,2,1,0,3,51,0,1,0,1,0,0,1,1,0,3,0,2,1,0,0,5,1,0
1238790,5,11,2,4,0,1,0,1,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,2,0,2,1,0,0,0,2,1,2,6,0,2,0,2,0,0,3,0,0,0,0,2,0,3,10,0,1,4,1,0,0,0,0,2,0,1,1,1,2,0,14,2,1
2123033,6,1,2,0,0,2,4,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
1050990,5,1,1,0,4,1,3,2,2,0,0,4,0,5,5,8,4,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,2,2,1,0,2,2,2,1,4,5,1,0,0,1,1,0,5,52,0,1,0,2,0,1,0,0,0,3,0,2,1,1,0,14,1,0
1373518,6,1,2,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,0,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,8,5,0
1135193,3,1,1,0,0,1,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,4,1,2,3,0,2,0,2,2,0,0,2,0,0,0,1,0,0,10,0,2,0,1,0,0,0,0,0,3,0,0,2,1,0,10,1,0
13140,2,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,2,0,0,2,0,2,1,4,0,2,0,111,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
1309780,2,3,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,0,2,1,0,0,2,0,112,0,6,1,0,10,1,6,0,2,0,0,0,0,3,0,0,0,2,2,0,8,7,0
705296,3,2,2,0,0,1,2,2,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,2,1,2,6,0,2,0,2,2,0,2,2,0,0,1,1,0,2,10,0,6,1,1,1,0,0,0,0,3,0,1,1,1,0,10,1,1
685608,3,11,1,0,0,1,5,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,11,1,0
1096849,3,1,12,0,0,1,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,2,4,0,0,4,2,2,5,0,2,0,1,2,4,0,10,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,6,3,0
581269,6,1,1,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,9,0,1,2,0,0,0,4,2,1,3,0,2,0,1,1,4,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,4,0
390095,7,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,1,0,0,2,0,2,0,0,0,0,0,0,0,6,0,2,23,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,1,6,0
2216532,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
686815,2,1,1,0,0,1,5,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,10,4,2,2,2,0,2,0,0,2,0,2,13,0,0,0,1,0,2,10,0,6,0,3,0,0,0,0,0,1,0,2,1,1,0,11,1,0
186263,3,0,1,0,0,1,5,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,2,2,2,0,2,0,1,2,4,2,9,0,0,1,1,0,2,22,0,6,0,1,0,1,0,0,0,1,0,1,1,1,0,11,1,0
1543975,4,0,1,0,0,1,1,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
198653,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1193182,3,11,1,0,0,6,3,2,2,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,8,0,2,0,4,0,4,4,2,2,2,0,2,0,2,2,4,3,0,0,0,0,1,0,3,10,0,6,0,1,0,1,0,0,0,6,0,2,1,1,0,10,1,0
31459,7,2,1,0,3,1,0,2,2,0,0,4,0,1,0,10,1,0,0,0,1,0,0,0,7,0,2,2,1,0,0,4,1,2,2,0,2,2,2,2,4,2,5,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,3,0,0,2,1,2,0,10,1,0
2091771,3,1,1,0,0,1,5,2,2,0,0,0,0,3,4,0,1,0,0,1,0,0,0,0,7,0,2,0,4,0,1,2,2,2,6,0,2,0,2,1,0,2,2,0,0,1,1,0,2,22,0,6,1,3,1,0,0,0,0,2,0,1,1,1,0,11,1,1
1084099,4,3,1,0,4,1,4,2,2,2,0,1,8,3,3,5,2,0,0,0,0,0,0,0,8,0,1,0,2,0,5,4,2,2,2,0,2,4,2,1,4,3,0,0,0,0,1,0,3,52,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,11,1,0
581707,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1525858,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,222,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305727,4,0,1,0,0,1,3,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
126325,7,11,1,0,0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,2,1,2,2,0,2,0,2,1,0,0,0,0,0,0,6,0,3,10,0,3,10,1,0,0,0,0,3,0,0,0,2,2,1,9,4,1
453529,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,223,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
52129,5,2,1,0,0,6,3,2,2,0,0,0,0,5,3,0,0,1,0,1,0,0,0,0,8,0,2,0,0,0,1,3,1,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
715669,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
452875,5,1,1,0,0,1,4,2,2,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,5,0,2,0,4,0,1,2,2,2,2,0,2,0,2,3,0,3,0,0,0,1,1,0,3,10,0,6,4,1,0,0,0,0,0,4,1,2,1,1,0,14,1,2
736932,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1444146,6,1,1,0,0,1,2,2,2,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,22,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,5,1,0
567577,3,1,1,0,0,5,2,2,2,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,11,0,2,0,4,0,10,1,2,2,7,0,2,0,0,1,0,2,13,0,0,0,4,0,2,22,0,6,1,1,1,0,0,0,0,2,0,2,1,1,0,10,1,1
1392364,4,11,1,0,0,1,4,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,6,0,2,0,2,2,0,2,2,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,5,0,1,1,1,0,8,1,0
2395032,4,11,1,0,0,3,1,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,2,2,5,0,2,0,2,2,0,3,0,0,0,4,1,0,3,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
1518704,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,122,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
412517,6,1,2,0,0,3,1,2,2,0,1,0,0,3,3,0,3,0,0,0,0,0,0,0,10,1,2,0,0,0,2,2,2,2,1,0,2,0,2,2,0,4,0,0,0,0,1,0,4,22,0,1,8,1,0,0,0,0,0,5,0,2,1,1,0,13,1,1
228733,4,1,1,0,0,1,3,2,2,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,5,0,2,0,2,0,0,3,0,0,0,1,1,0,3,23,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
394691,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,3,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
214422,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0
1501005,5,1,1,0,0,1,5,2,2,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,2,2,6,0,2,0,2,2,4,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,6,0,2,1,1,0,10,1,0
1767051,2,1,2,3,0,1,0,2,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,0,4,2,2,6,0,2,0,2,1,0,2,2,0,0,0,6,0,2,10,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,11,2,0
