country,city,property_type,furnishing_status,property_size_sqft,price,constructed_year,previous_owners,rooms,bathrooms,garage,garden,crime_cases_reported,legal_cases_on_property,customer_salary,loan_amount,loan_tenure_years,monthly_expenses,down_payment,emi_to_income_ratio,satisfaction_score,neighbourhood_rating,connectivity_score,decision
10,0,1,2,4477,2688939,2011,5,6,5,0,0,3,0,76830,1981221,15,7835,707718,0.22,6,7,1,0
9,14,0,2,4605,827321,1980,0,1,1,0,1,4,0,13358,702028,10,12445,125293,0.6,6,5,5,0
12,26,3,2,1714,858508,1984,2,3,1,0,0,3,0,64615,371519,10,7135,486989,0.07,10,5,8,0
11,20,5,1,3228,1290398,2012,0,4,3,0,1,3,1,38210,766797,10,8685,523601,0.23,9,1,7,0
4,19,1,2,3658,1535939,1972,3,1,1,1,1,2,0,43725,794307,20,9330,741632,0.14,10,1,6,1
5,3,2,2,5503,1655259,2007,2,5,5,1,1,0,0,16850,1171229,20,16390,484030,0.52,7,7,1,0
9,14,3,2,4109,737829,2014,1,8,4,0,1,3,0,15664,565035,15,8800,172794,0.31,5,8,6,0
12,12,2,0,2255,1127229,2010,1,6,4,1,0,2,0,29595,581605,20,6260,545624,0.15,3,8,6,0
4,19,4,2,1863,778099,1976,4,2,1,1,1,1,1,43080,336370,20,5135,441729,0.06,5,6,10,0
5,11,2,2,4271,1278349,1964,3,3,3,0,1,1,0,32385,1003429,15,12645,274920,0.27,6,10,6,0
1,36,1,2,1192,243034,2006,4,7,1,0,0,2,0,19680,157797,20,13220,85237,0.06,6,7,10,0
1,30,4,1,5326,1061499,1991,5,3,1,1,1,2,0,34402,530779,30,16550,530720,0.1,6,4,3,0
4,28,1,2,2245,938252,1977,5,8,2,1,1,1,0,76700,427527,10,17170,510725,0.06,2,2,5,0
4,21,0,2,5103,2146788,1985,3,2,2,0,1,2,0,57225,1025718,25,3545,1121070,0.12,6,3,6,0
9,14,5,2,5751,1030921,2022,0,3,3,0,0,3,0,19234,834033,20,16550,196888,0.32,1,5,7,0
4,28,3,1,874,369452,2007,4,1,1,1,0,1,0,20810,282654,25,18165,86798,0.09,4,4,5,0
9,6,5,2,2936,530072,1975,3,2,1,0,0,1,0,17984,249186,20,7020,280886,0.1,1,5,5,0
8,34,1,0,1326,927925,1989,5,4,3,0,1,0,0,60595,762105,30,6445,165820,0.08,1,3,7,0
0,22,3,2,1311,422740,2001,1,3,1,0,0,2,0,44045,298985,30,16745,123755,0.04,4,8,6,0
8,34,1,2,3994,2795265,1962,2,8,6,1,1,1,1,11285,1833888,30,17470,961377,1.03,7,3,3,0
8,34,3,1,3401,2380959,2016,3,1,1,1,0,0,0,62910,1230081,30,13215,1150878,0.12,6,5,5,0
9,6,4,0,2489,448608,2017,2,6,4,1,1,4,0,8354,343731,15,11125,104877,0.36,5,4,5,0
1,30,1,1,3257,655431,1962,2,3,2,0,1,0,1,31970,281847,15,11200,373584,0.08,3,4,9,0
8,34,2,2,1300,910619,2006,4,6,5,0,1,2,1,25585,620007,20,3720,290612,0.18,5,2,4,0
10,0,4,1,1214,723661,1978,4,1,1,1,1,1,0,51420,409559,20,16480,314102,0.06,2,3,9,0
7,15,0,1,662,297135,2013,2,8,3,0,1,0,1,98420,170860,15,18610,126275,0.02,7,10,10,0
1,36,2,1,4365,872843,1971,2,7,1,1,0,3,0,33342,545500,10,7380,327343,0.19,7,6,2,0
7,37,5,0,1382,619840,2020,4,6,1,0,0,1,0,90865,486469,15,13535,133371,0.05,1,7,4,0
12,12,0,2,4210,2107519,1994,1,5,3,0,1,2,0,27815,857300,25,3000,1250219,0.21,6,6,2,0
5,3,5,2,1571,475535,2020,3,2,2,0,0,1,0,32200,324575,20,14645,150960,0.08,7,8,2,1
2,38,4,0,5208,1825930,2010,6,1,1,1,1,1,0,67580,1420606,30,9215,405324,0.13,4,1,8,0
7,37,5,0,1284,581334,1995,6,7,2,0,1,1,1,67040,255547,25,2550,325787,0.03,2,8,9,0
5,3,2,1,5848,1758550,2013,1,3,1,1,1,0,0,60605,1362786,20,5770,395764,0.17,4,8,6,0
0,5,5,0,4827,1549154,1990,2,4,3,0,1,1,0,11215,901263,30,3610,647891,0.51,3,10,1,0
4,19,1,1,498,211014,1987,5,8,4,1,1,2,1,11845,112926,10,14700,98088,0.11,9,3,1,0
8,34,1,2,5689,3978945,1969,0,4,1,0,0,0,1,97740,2109257,15,10220,1869688,0.19,5,10,7,0
7,27,5,0,4310,1938437,1996,0,2,1,0,0,1,1,94390,1383743,25,9940,554694,0.1,7,9,1,0
5,3,0,1,2694,812519,1997,6,1,1,0,1,0,0,38310,363192,25,8860,449327,0.06,9,9,10,1
5,11,0,0,3943,1184518,2002,0,4,2,1,0,1,1,56585,875956,15,19150,308562,0.13,10,6,4,0
3,2,5,0,3603,1368988,1968,4,6,6,0,0,1,1,69815,841779,30,11980,527209,0.08,2,6,1,0
11,20,1,2,5815,2324927,1965,4,1,1,1,0,1,0,69550,1587655,10,19300,737272,0.26,10,1,5,1
9,6,3,2,1762,321763,2014,0,7,7,0,0,5,0,36584,155370,30,3900,166393,0.03,1,1,3,0
9,14,1,1,2381,433344,1963,1,7,6,1,1,1,0,8564,232852,20,7045,200492,0.2,10,6,1,1
11,4,3,2,2437,979397,1998,0,3,3,0,1,0,1,67305,759006,20,3100,220391,0.08,4,2,3,0
10,10,4,2,2309,1385899,1983,4,1,1,0,0,1,0,51660,1122353,25,12105,263546,0.15,7,6,4,1
10,10,5,2,2520,1510900,1982,0,1,1,0,0,2,1,54205,881499,25,2840,629401,0.11,1,7,8,0
4,28,1,2,2267,954324,1973,2,5,2,1,0,2,0,50600,747867,30,10720,206457,0.09,3,2,10,0
7,37,1,0,5754,2591019,1982,6,1,1,1,1,1,0,93500,1255878,15,2805,1335141,0.12,7,5,9,1
10,0,2,1,1805,1083004,1973,3,1,1,1,1,3,0,52380,642242,20,8825,440762,0.09,1,10,5,0
1,36,2,1,1431,286283,2013,5,6,2,0,1,1,0,39250,157387,15,18450,128896,0.03,3,8,2,0
1,36,1,1,1101,218389,2011,5,7,2,0,1,1,0,18452,139120,20,12855,79269,0.06,5,3,8,0
0,22,0,2,4762,1527829,1980,4,4,1,1,0,1,0,93750,1049058,30,12545,478771,0.07,4,9,5,0
2,23,0,0,3538,1239096,1997,2,4,2,1,0,2,0,59595,1006323,15,10965,232773,0.15,7,7,1,1
10,0,0,1,1590,955504,1983,0,3,2,1,0,1,1,57485,548502,25,16715,407002,0.06,8,4,3,0
1,36,1,1,1715,341025,2002,5,2,1,0,1,5,0,22894,272108,30,10290,68917,0.08,9,10,9,0
4,19,2,0,441,187547,2022,2,3,1,0,1,0,0,73670,93590,10,9880,93957,0.01,6,2,3,0
8,34,3,0,4967,3475467,1981,1,8,6,0,0,3,0,30335,1720989,20,9440,1754478,0.42,5,4,2,0
6,29,4,1,1970,293322,2011,5,3,2,1,0,0,0,16388,210712,30,2307,82610,0.08,8,9,5,1
0,35,2,2,3743,1197852,2022,4,1,1,0,0,3,0,38580,822703,20,9925,375149,0.16,4,4,3,0
2,39,2,0,5382,1886132,1965,2,4,4,1,1,2,0,90615,1382531,15,3465,503601,0.13,4,1,3,0
6,1,0,2,4256,639815,2019,5,2,1,1,0,0,1,6183,541697,25,2758,98118,0.59,1,9,6,0
8,34,4,0,5647,3952268,1966,2,6,5,0,1,2,0,86030,2034571,10,17435,1917697,0.27,10,10,4,1
5,25,4,2,933,277315,1979,0,6,6,1,1,0,1,23680,214333,20,14755,62982,0.07,1,9,7,0
11,17,2,1,1814,721348,1986,5,6,4,1,1,2,0,42895,363622,20,8315,357726,0.06,2,4,2,0
2,23,3,2,4247,1490773,1995,0,6,3,0,1,1,1,66185,954204,20,19730,536569,0.11,5,4,9,0
4,19,5,2,3223,1350818,1981,3,8,2,1,1,1,0,68155,686941,30,8080,663877,0.06,1,7,10,0
2,38,2,0,1583,552984,1994,4,8,6,1,1,0,1,98570,249788,30,6965,303196,0.02,3,6,7,0
1,30,1,1,2889,574041,1978,1,6,1,1,0,3,0,8224,252871,25,2555,321170,0.21,1,6,6,0
5,11,4,2,3809,1137858,2005,5,4,3,0,0,0,0,11100,464344,15,10905,673514,0.36,1,7,5,0
1,30,1,2,5806,1161278,1991,0,8,5,1,1,3,0,14400,759606,25,11285,401672,0.36,1,4,10,0
7,15,5,2,4770,2149525,2004,4,2,1,1,1,0,0,57045,909990,10,4755,1239535,0.18,10,7,9,1
10,10,2,2,2066,1239493,2020,1,6,6,0,1,0,0,77545,882237,15,16430,357256,0.1,8,8,3,1
7,15,5,1,2062,926961,1978,4,4,3,0,1,0,0,14435,628743,10,11665,298218,0.49,1,8,7,0
2,38,3,2,1415,500071,2004,3,4,1,0,0,0,0,99050,346260,30,14145,153811,0.02,9,7,10,1
11,4,3,0,4134,1651619,2012,2,5,1,1,0,2,0,48895,1159877,25,14815,491742,0.16,8,5,4,1
9,14,5,1,3735,670019,2007,3,8,3,1,1,3,1,9880,437977,10,6405,232042,0.5,2,7,6,0
11,17,0,2,1363,546460,1966,1,3,3,1,1,2,0,84705,428669,30,16890,117791,0.03,4,1,8,0
12,12,2,1,2536,1270178,2021,4,1,1,0,1,1,0,44285,984928,25,4070,285250,0.15,5,10,8,0
2,38,3,0,1540,537282,1967,1,5,2,0,1,3,0,98870,451359,20,19970,85923,0.03,2,8,3,0
1,30,3,0,2548,507577,2013,2,2,1,0,1,3,1,25384,428152,25,14740,79425,0.11,2,2,6,0
2,23,0,2,2049,721269,1972,5,6,1,1,0,1,0,12440,432908,10,11505,288361,0.4,9,7,1,0
9,14,5,0,1575,278815,1960,3,1,1,0,1,0,0,30378,157447,30,3945,121368,0.03,8,5,2,1
6,7,3,2,1444,212730,2012,5,8,4,1,0,0,0,4086,131478,15,3838,81252,0.28,5,10,3,0
12,18,2,1,1263,629049,2022,0,1,1,1,1,2,0,45245,529058,25,19495,99991,0.08,4,1,8,0
7,15,4,1,4385,1976586,1987,1,5,2,1,0,1,0,11055,813265,30,8850,1163321,0.46,7,1,9,0
3,33,1,1,4447,1692244,2014,6,7,5,0,0,1,0,30770,1242145,15,7685,450099,0.35,5,8,1,0
7,37,2,2,1044,468436,2018,1,8,4,1,0,0,0,42780,331743,10,16110,136693,0.09,10,6,5,1
4,21,5,1,3827,1605334,1980,0,8,6,0,1,2,1,21615,1065124,15,4965,540210,0.43,4,5,3,0
5,3,1,2,3425,1032165,1973,3,7,2,0,1,1,0,37465,683591,30,9700,348574,0.12,3,2,2,0
1,30,3,2,4921,983782,1981,0,4,2,1,0,3,0,11298,577693,25,16140,406089,0.35,5,9,7,0
6,29,4,0,1853,273607,1974,3,7,2,0,0,0,0,6547,209571,25,1487,64036,0.22,7,7,4,1
12,31,2,1,3826,1913249,1962,2,2,2,0,0,0,0,54875,1531754,10,3275,381495,0.32,10,8,9,1
2,38,1,1,723,249817,2001,0,5,3,1,1,0,1,11845,133681,10,5655,116136,0.13,5,9,1,0
2,38,0,1,4028,1413513,2022,1,2,1,1,1,2,0,88580,940300,10,5235,473213,0.12,8,8,4,1
8,34,0,2,880,617415,1970,3,1,1,1,0,2,0,13975,315033,10,9815,302382,0.26,6,5,10,0
7,27,5,2,3937,1771009,1968,4,2,2,1,1,1,0,14655,1056743,20,19540,714266,0.54,1,4,4,0
7,37,3,0,3018,1355016,1967,0,3,2,0,1,2,0,94165,1008318,25,14610,346698,0.07,5,8,9,0
3,2,3,0,4277,1623962,2019,1,7,4,0,1,0,0,94405,1167825,25,15650,456137,0.08,6,9,7,0
7,15,4,2,3637,1637199,1961,1,7,2,1,0,2,0,33060,760318,20,17950,876881,0.17,5,7,8,0
9,14,2,0,4707,850800,2007,6,4,2,0,1,1,1,20866,628729,25,12910,222071,0.2,9,9,8,0
1,30,1,0,1432,289717,2001,5,4,2,0,1,1,0,9698,177759,10,13110,111958,0.21,3,5,2,0
5,25,5,2,4619,1382975,2000,3,1,1,0,0,1,1,43210,563703,30,17640,819272,0.08,10,5,9,0
3,2,4,1,4173,1582328,1989,3,6,6,0,1,0,0,93500,656569,30,9620,925759,0.04,7,9,10,1
6,24,3,1,1632,240426,1981,1,4,3,0,0,2,1,15963,128882,25,2478,111544,0.05,1,4,2,0
7,15,3,1,537,240674,2001,4,8,6,0,1,3,0,85780,119989,15,8550,120685,0.01,5,9,8,0
4,19,4,1,2925,1226686,1983,0,6,5,1,1,0,0,63425,899369,20,14460,327317,0.11,1,3,3,0
1,36,1,1,5692,1138188,1976,2,2,2,1,0,0,0,26042,762866,30,6140,375322,0.19,7,1,5,1
0,22,3,2,4511,1442449,1977,3,8,1,1,0,3,0,91860,1173603,30,6250,268846,0.08,10,2,9,0
5,3,3,1,2748,822924,2022,2,6,3,0,0,1,0,86755,669660,30,16840,153264,0.05,1,8,10,0
10,10,3,2,4447,2670956,1979,6,7,3,1,1,0,0,46580,1867757,10,13935,803199,0.46,7,6,10,0
0,5,5,0,2378,764513,1966,3,3,2,1,1,2,0,43715,555474,30,9950,209039,0.08,1,2,9,0
7,27,1,1,4749,2136116,1995,3,2,2,1,0,0,0,86445,1131857,20,4070,1004259,0.1,4,10,8,0
12,26,4,2,5430,2715560,1966,3,5,3,1,0,1,0,20465,1547772,25,17825,1167788,0.51,2,10,1,0
3,33,3,1,2565,973320,1999,0,7,1,1,1,1,1,40230,807005,25,6055,166315,0.14,7,5,6,0
5,3,0,0,4109,1233569,1993,1,6,4,0,0,3,0,95745,835571,30,8970,397998,0.06,1,6,1,0
7,27,5,1,2879,1300272,1962,4,8,8,1,1,1,0,77865,601563,15,7570,698709,0.07,1,4,7,0
8,34,2,1,4649,3252184,1976,1,7,1,0,1,0,0,44440,2227641,20,3320,1024543,0.37,6,4,1,0
10,0,5,2,1534,920048,1986,1,5,1,1,1,1,1,94005,726338,25,18590,193710,0.05,10,4,3,0
5,11,0,0,3169,955052,2001,3,5,4,1,0,3,0,76755,441069,20,9595,513983,0.04,2,1,7,0
9,14,5,2,1408,253841,2018,1,8,2,1,1,4,0,28784,107596,30,6190,146245,0.02,4,2,2,0
9,6,1,1,4202,757506,1989,2,7,1,1,0,1,0,20586,445814,30,15510,311692,0.14,8,6,9,1
1,30,4,0,3825,762812,1976,6,8,5,1,0,1,1,34862,562819,15,7945,199993,0.14,9,7,8,0
0,22,1,1,2249,716593,2006,0,7,5,0,0,1,1,41440,291481,10,3275,425112,0.08,7,7,3,0
0,22,2,0,4383,1402622,1990,3,1,1,0,0,2,1,85730,1095814,15,16785,306808,0.11,4,2,7,0
2,23,1,0,5055,1772655,1982,2,5,2,0,0,1,0,70945,1151285,30,13475,621370,0.1,3,4,2,0
1,30,3,2,3577,720001,1990,3,8,7,0,1,2,0,26882,593083,25,13190,126918,0.15,7,1,1,1
10,10,4,1,3767,2260639,2022,2,1,1,1,0,1,1,88725,992172,15,11330,1268467,0.1,3,4,7,0
3,32,1,1,4320,1642953,1966,1,7,5,1,1,1,0,88885,1309839,10,5245,333114,0.17,7,9,4,1
7,37,1,2,3457,1558054,2010,4,3,3,1,1,1,0,92010,1098556,30,5270,459498,0.08,9,2,4,1
5,25,5,0,4110,1235790,1994,0,8,8,1,0,0,0,56305,814872,20,3620,420918,0.11,3,3,8,0
1,30,2,1,5224,1039828,2017,0,8,3,1,0,1,1,37954,620359,20,12410,419469,0.12,4,6,7,0
11,17,4,1,2169,863288,2003,6,4,4,1,0,4,1,96165,584423,20,9020,278865,0.05,1,10,4,0
0,35,3,0,2397,765885,1973,5,1,1,0,0,0,1,17565,351243,10,12980,414642,0.23,1,8,2,0
9,6,5,2,1603,291783,1962,3,6,4,0,1,3,1,7070,143467,25,13565,148316,0.14,9,3,9,0
2,39,2,2,4424,1544042,1989,1,2,1,0,0,0,0,77685,1287391,10,4730,256651,0.19,2,3,10,0
12,8,4,1,2286,1146763,1990,5,5,1,0,1,1,0,98450,734289,30,18995,412474,0.05,5,4,5,0
5,3,3,2,5130,1536959,2013,1,6,5,1,0,0,0,59945,733376,20,9725,803583,0.09,3,8,4,0
4,28,3,0,1905,799382,1962,3,8,8,1,1,3,0,12625,571562,30,3470,227820,0.29,1,2,7,0
8,34,4,1,1989,1395103,2016,0,8,8,0,1,1,0,50775,591753,15,15765,803350,0.1,3,4,9,0
8,34,0,1,5357,3750737,1966,6,3,1,1,0,2,0,45030,2907808,25,16040,842929,0.44,3,3,2,0
6,29,3,1,2405,360928,2014,5,1,1,1,0,0,0,9713,213740,20,2539,147188,0.16,9,9,8,1
0,22,3,2,2127,685357,2007,2,8,2,0,0,0,1,22805,314038,15,6150,371319,0.12,9,4,4,0
2,39,4,2,5779,2022570,1969,0,3,1,0,0,0,1,80655,830714,10,19810,1191856,0.12,8,5,4,0
12,31,5,2,5345,2675892,1982,0,6,2,0,1,3,0,78925,1776496,30,10620,899396,0.14,6,1,7,0
3,2,0,2,5569,2121005,2023,2,5,3,0,0,1,0,85700,1466016,15,3385,654989,0.15,8,4,1,1
7,15,5,2,3630,1637670,2014,3,8,3,0,1,0,0,29500,805085,25,6815,832585,0.18,2,7,9,0
9,6,3,2,3835,693971,2005,1,3,1,0,1,2,0,10764,350499,20,8120,343472,0.24,8,6,10,1
0,35,2,2,3559,1138973,1987,3,2,1,1,1,0,0,27605,676192,15,18885,462781,0.21,5,10,6,0
6,7,5,1,4183,632288,2008,1,1,1,0,0,0,0,14941,289819,30,2568,342469,0.12,10,3,5,1
6,7,3,0,2056,305085,1975,2,6,4,0,1,0,0,19000,241114,25,3354,63971,0.09,6,3,4,0
9,14,3,2,1720,310225,1977,4,2,1,1,0,2,0,35734,237841,15,5075,72384,0.06,9,4,2,1
1,30,3,1,4393,880436,2017,4,5,4,1,0,4,0,15622,536202,15,13940,344234,0.3,1,9,4,0
7,37,2,0,5535,2493223,1987,2,7,1,1,0,1,0,67755,1493436,30,8650,999787,0.14,4,4,7,0
2,38,3,0,1008,355630,1975,1,2,1,1,0,0,1,67900,172016,10,15730,183614,0.03,3,7,8,0
3,33,5,1,2417,916003,1965,4,5,3,1,0,1,0,41785,732318,10,12095,183685,0.2,7,7,9,1
3,2,1,1,2877,1091693,1970,5,8,4,0,0,0,0,43070,879119,10,13840,212574,0.23,6,2,4,0
5,11,0,0,4511,1351863,2012,4,3,2,1,0,1,0,72540,1086946,30,3090,264917,0.09,4,4,10,0
8,34,5,2,5924,4144933,1965,3,7,7,1,0,1,0,32045,2072971,20,17040,2071962,0.48,7,2,6,0
4,19,0,2,5085,2138896,1977,6,2,2,0,0,0,1,35755,1398891,15,14965,740005,0.34,3,10,8,0
12,31,4,1,2692,1348922,2005,2,3,2,0,1,3,0,73090,1119556,15,15445,229366,0.13,7,8,10,0
4,28,2,2,5792,2436359,1980,6,6,1,1,1,0,0,48390,1162965,20,10360,1273394,0.18,8,9,3,1
9,14,1,2,2608,467067,2003,3,8,8,0,1,1,0,28438,272484,20,11285,194583,0.07,9,5,9,1
6,13,4,2,5747,864987,1999,3,3,2,1,1,0,0,13805,425287,20,1586,439700,0.23,3,4,2,0
7,27,5,1,5774,2601903,1978,4,2,1,0,1,0,0,65040,1899760,30,10290,702143,0.18,8,5,5,1
1,36,5,1,5432,1088189,1972,5,4,1,0,0,0,1,36168,638571,10,11960,449618,0.2,7,9,8,0
1,30,2,0,2259,448830,2015,1,2,2,1,1,1,0,29470,292177,10,6085,156653,0.11,4,9,1,0
8,34,2,0,2436,1709546,2002,4,2,1,0,1,0,0,22815,1377685,20,4155,331861,0.45,9,4,8,0
5,3,0,0,2392,717286,1993,2,7,2,0,1,1,0,24990,573947,30,17965,143339,0.15,6,6,2,0
7,15,3,1,5742,2586138,1996,4,6,3,1,1,1,0,12210,1435475,20,10245,1150663,0.88,5,3,7,0
1,30,1,0,1987,396408,1967,1,4,4,1,1,0,0,39930,293951,25,17780,102457,0.05,9,9,4,1
4,28,3,0,2090,881280,2005,1,5,1,1,1,1,0,78975,364724,30,13960,516556,0.03,8,6,4,1
11,20,1,0,613,246790,2022,2,8,6,0,1,2,0,36450,178008,30,14530,68782,0.03,4,5,5,0
4,19,2,1,4509,1890645,1975,4,8,5,0,1,2,0,81855,1048227,10,10665,842418,0.15,6,4,7,0
8,34,5,1,4179,2921090,1993,3,3,1,1,0,3,1,99710,1352053,25,9130,1569037,0.09,10,1,10,0
1,36,0,0,5300,1057360,1998,6,5,5,0,0,1,0,11712,533303,20,15115,524057,0.34,7,9,4,1
11,16,2,1,954,377484,1976,5,4,3,1,1,0,1,45335,279129,30,17835,98355,0.04,6,1,7,0
8,34,2,2,4179,2928397,1994,4,2,2,1,1,2,1,17265,1989491,25,16680,938906,0.78,4,3,10,0
2,23,5,1,3317,1157524,1991,3,3,2,1,1,2,0,91275,643394,25,17885,514130,0.05,5,9,2,0
4,21,4,1,4437,1858714,1969,4,2,1,1,1,3,0,85595,1372922,15,17235,485792,0.14,1,1,3,0
7,15,2,0,1608,724046,1964,4,7,4,0,0,0,0,80335,532383,25,7950,191663,0.04,2,3,5,0
4,19,1,0,1596,666319,2013,5,6,1,1,1,1,0,20735,419523,15,2930,246796,0.18,4,6,8,0
11,17,5,2,2245,897304,1989,0,7,7,1,0,0,1,62185,664769,20,17405,232535,0.08,2,9,6,0
10,0,5,0,2942,1766093,1988,3,1,1,0,1,1,0,97835,936807,30,13400,829286,0.06,8,7,4,1
2,39,1,2,1627,569305,2014,0,8,6,1,1,0,1,67145,403906,30,15820,165399,0.04,2,1,3,0
6,9,5,0,5248,790957,2016,6,7,4,1,0,0,0,5545,468086,20,3785,322871,0.63,3,6,6,0
0,22,4,2,2162,694595,1968,5,3,1,0,1,3,0,26990,412875,10,19850,281720,0.17,6,3,7,0
3,32,0,0,5896,2241410,2013,6,6,3,1,1,2,0,70905,1841675,10,4490,399735,0.29,3,6,6,0
12,8,4,1,1087,544752,1971,6,3,3,1,0,1,0,70095,322681,15,3365,222071,0.04,6,4,4,0
12,18,4,2,2430,1219780,2017,4,8,4,1,1,1,0,39720,905510,10,14500,314270,0.26,2,2,7,0
5,3,1,1,4454,1336340,1998,4,5,2,0,0,1,1,59345,623182,10,16715,713158,0.12,5,1,5,0
1,36,5,1,1197,243634,1989,0,8,6,1,1,0,0,14596,171393,25,5965,72241,0.08,5,5,9,0
10,0,1,0,938,559299,1972,4,7,6,0,0,1,0,33280,370174,15,9140,189125,0.1,4,4,9,0
10,10,1,2,5451,3268700,1969,1,1,1,0,0,0,1,18195,1682334,15,19965,1586366,0.81,1,10,9,0
0,5,5,1,2085,669417,1977,2,1,1,1,0,0,1,46885,510319,15,10715,159098,0.09,5,6,1,0
7,37,3,0,2091,944447,1993,4,6,1,0,0,0,0,66705,551875,10,9475,392572,0.09,8,4,6,1
7,15,3,0,1228,555551,2019,1,7,1,0,0,0,1,73180,258458,25,18335,297093,0.02,3,3,8,0
5,11,4,1,872,263477,1997,0,6,3,0,1,2,0,38250,199153,15,2730,64324,0.05,10,5,3,1
9,6,3,0,4584,829947,2014,4,3,1,1,1,2,1,20782,371205,15,13565,458742,0.16,6,3,8,0
9,6,5,2,2336,416442,1984,3,3,1,1,0,3,0,18640,221827,30,3215,194615,0.08,6,2,8,0
12,26,4,1,2955,1476418,1999,3,4,4,0,1,0,0,53310,802247,20,18690,674171,0.11,7,7,5,1
12,26,2,0,2291,1144762,1970,3,6,5,0,1,1,0,27565,896637,25,8315,248125,0.22,10,9,8,1
12,18,3,2,2998,1499744,1966,5,6,2,1,1,2,1,55165,853341,20,4455,646403,0.12,4,6,1,0
6,7,4,2,1752,258691,2007,1,6,2,0,0,1,0,5040,154342,15,3917,104349,0.27,3,1,1,0
3,2,5,0,1065,401710,2011,2,7,6,0,0,0,1,83830,317185,25,10360,84525,0.03,10,7,6,0
6,13,0,2,2257,338385,1986,4,8,8,0,1,0,0,17656,231076,20,1134,107309,0.1,8,4,6,1
4,19,4,2,1832,764853,1970,0,8,7,0,1,1,0,16310,531539,20,17800,233314,0.24,9,1,1,1
5,3,0,2,939,276826,1986,5,2,1,1,1,0,1,58345,142690,15,18670,134136,0.02,3,8,2,0
9,14,4,2,4297,770823,1965,4,3,3,1,0,3,0,5814,653138,30,3875,117685,0.71,5,10,7,0
4,21,0,0,3049,1281812,2005,2,7,6,1,0,2,0,46605,1088539,10,13760,193273,0.27,4,5,3,0
8,34,1,2,5480,3832778,1966,3,5,4,1,1,1,0,50050,2211995,15,14170,1620783,0.38,10,1,2,1
5,11,0,0,3026,912069,1982,2,6,5,1,0,1,1,24025,402852,15,8530,509217,0.15,8,9,6,0
12,12,1,1,2404,1202479,1981,4,2,1,0,1,2,0,19510,874781,30,3470,327698,0.28,7,6,4,1
7,15,2,2,3141,1410842,2009,6,6,2,0,0,1,0,93745,955648,25,12675,455194,0.07,7,2,7,1
11,4,3,1,1203,479926,1992,1,1,1,0,1,1,0,68435,252589,10,2575,227337,0.04,5,10,9,0
6,7,2,2,4887,728429,2009,0,3,2,0,0,1,0,17727,480998,25,2504,247431,0.18,9,7,8,1
2,38,2,1,1802,635546,1987,2,5,3,0,1,1,0,57815,452797,30,3790,182749,0.05,9,5,7,1
11,20,5,2,3685,1476119,2015,2,6,2,0,0,1,0,88235,720077,20,14015,756042,0.06,7,10,3,1
1,36,3,2,3103,617254,1996,1,7,1,1,0,2,0,35158,315319,10,8380,301935,0.1,1,4,3,0
3,33,0,2,1680,637588,1986,4,3,1,1,1,1,0,20835,345384,20,11815,292204,0.12,2,6,9,0
0,35,0,2,663,210484,1974,6,2,1,1,1,0,0,42635,115367,20,12485,95117,0.02,1,8,8,0
11,20,1,2,2071,832730,1982,0,7,6,1,1,0,0,92335,551405,20,5505,281325,0.04,10,1,8,1
3,32,3,1,5782,2197396,1964,4,3,3,0,0,3,0,95005,950874,25,9710,1246522,0.07,8,9,5,0
2,23,2,0,5729,2004241,2001,1,5,1,1,1,2,1,30660,1606769,30,13665,397472,0.33,3,4,4,0
8,34,5,0,5344,3744117,1998,6,1,1,0,1,0,0,26755,3133423,30,5950,610694,0.74,8,4,4,0
6,9,0,1,656,101996,2009,4,6,2,0,0,2,0,7233,85639,20,684,16357,0.09,6,8,8,0
8,34,5,2,835,588453,1969,5,4,3,0,1,0,0,81355,385444,15,2805,203009,0.04,8,4,4,1
10,10,0,0,2741,1645406,1985,2,5,2,1,1,0,0,81135,892224,10,6045,753182,0.12,10,6,5,1
7,37,3,0,5273,2370168,1988,6,4,4,1,1,0,0,40120,1242299,25,11655,1127869,0.21,9,3,2,1
2,23,3,2,4525,1582808,2011,5,1,1,0,1,0,0,92250,1306996,25,10675,275812,0.1,9,9,4,1
1,36,4,0,2239,450750,1989,6,7,4,0,0,2,0,22968,284475,15,3265,166275,0.11,5,6,1,0
4,21,2,1,4619,1939127,1989,1,2,2,1,1,0,0,11795,1190515,20,5160,748612,0.75,2,5,8,0
12,26,0,1,4850,2425046,1974,3,5,4,0,1,2,0,29660,1301236,15,10990,1123810,0.38,9,4,2,1
4,19,1,2,4959,2083769,2005,2,3,1,1,0,0,0,80635,1660582,25,9055,423187,0.14,4,4,6,0
10,10,3,1,3267,1955456,2012,0,7,3,1,0,0,0,65160,885757,20,3635,1069699,0.1,5,9,8,0
8,34,3,1,1932,1347590,2000,3,4,4,0,0,0,0,52715,713189,10,8030,634401,0.15,6,6,9,0
1,36,3,2,5497,1102368,1980,0,5,3,0,0,3,1,35380,507798,20,6250,594570,0.11,8,9,7,0
4,21,0,1,5762,2419711,1996,6,6,3,1,1,2,0,41825,1902048,20,6910,517663,0.34,7,8,3,1
10,0,0,0,2966,1775137,1964,3,6,5,0,1,2,1,27855,759474,20,6050,1015663,0.2,4,8,10,0
11,20,5,2,1137,454489,2000,6,1,1,0,1,1,0,57655,277867,15,8450,176622,0.04,5,8,1,0
